relation,inverseRelation,inverseScore
http://bias.org/vocab/music/performance_role/regular_performances./music/group_membership/group,http://bias.org/vocab/music/musical_group/member./music/group_membership/role,0.79954785
http://bias.org/vocab/film/film/film_festivals,http://bias.org/vocab/film/film_festival_event/films,0.780303
http://bias.org/vocab/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/distributor,0.81771505
http://bias.org/vocab/soccer/football_league/teams./soccer/football_league_participation/team,http://bias.org/vocab/sports/sports_team/league./sports/sports_league_participation/league,0.7647059
http://bias.org/vocab/soccer/football_league/teams./soccer/football_league_participation/team,http://bias.org/vocab/soccer/football_team/league./soccer/football_league_participation/league,0.8235294
http://bias.org/vocab/education/school_category/schools_of_this_kind,http://bias.org/vocab/education/educational_institution/school_type,0.81276006
http://bias.org/vocab/people/person/spouse_s./people/marriage/type_of_union,http://bias.org/vocab/people/marriage_union_type/unions_of_this_type./people/marriage/spouse,0.8050877
http://bias.org/vocab/military/military_conflict/casualties./military/casualties/combatant,http://bias.org/vocab/military/military_combatant/military_conflicts./military/military_combatant_group/conflict,0.7826087
http://bias.org/vocab/military/military_conflict/casualties./military/casualties/combatant,http://bias.org/vocab/military/military_combatant/casualties./military/casualties/military_conflict,0.9130435
http://bias.org/vocab/location/country/second_level_divisions,http://bias.org/vocab/location/administrative_division/second_level_division_of,0.82327586
http://bias.org/vocab/base/americancomedy/comedy_group_member/belongs_to./base/americancomedy/comedy_group_membership/group,http://bias.org/vocab/base/americancomedy/comedy_group/members./base/americancomedy/comedy_group_membership/member,0.875
http://bias.org/vocab/sports/sports_team/roster./soccer/football_roster_position/position,http://bias.org/vocab/sports/sports_position/players./sports/sports_team_roster/team,0.81293106
http://bias.org/vocab/sports/sports_team/roster./soccer/football_roster_position/position,http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,0.81551725
http://bias.org/vocab/education/fraternity_sorority/colleges_and_universities,http://bias.org/vocab/education/university/fraternities_and_sororities,0.80597013
http://bias.org/vocab/baseball/baseball_team/current_roster./baseball/baseball_roster_position/position,http://bias.org/vocab/sports/sports_position/players./sports/sports_team_roster/team,0.8034682
http://bias.org/vocab/baseball/baseball_team/current_roster./baseball/baseball_roster_position/position,http://bias.org/vocab/sports/sports_position/players./baseball/baseball_roster_position/team,0.8323699
http://bias.org/vocab/organization/organization/headquarters./location/mailing_address/country,http://bias.org/vocab/location/location/contains,0.56593406
http://bias.org/vocab/location/us_county/hud_county_place,http://bias.org/vocab/location/location/containedby,0.7432432
http://bias.org/vocab/location/us_county/hud_county_place,http://bias.org/vocab/location/hud_county_place/county,0.7939189
http://bias.org/vocab/film/actor/film./film/performance/special_performance_type,http://bias.org/vocab/film/special_film_performance_type/film_performance_type./film/performance/actor,0.8239609
http://bias.org/vocab/cvg/game_voice_actor/computer_game_voice_performances./cvg/game_performance/game,http://bias.org/vocab/cvg/computer_videogame/characters./cvg/game_performance/voice_actor,1.0
http://bias.org/vocab/medicine/symptom/symptom_of,http://bias.org/vocab/medicine/disease/symptoms,0.86538464
http://bias.org/vocab/tv/tv_program/regular_personal_appearances./tv/tv_regular_personal_appearance/person,http://bias.org/vocab/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program,0.79646015
http://bias.org/vocab/time/event/locations,http://bias.org/vocab/location/location/events,0.8319559
http://bias.org/vocab/tv/tv_network/programs./tv/tv_network_duration/program,http://bias.org/vocab/tv/tv_program/original_network./tv/tv_network_duration/network,0.7980456
http://bias.org/vocab/tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer,http://bias.org/vocab/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program,0.8107143
http://bias.org/vocab/tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer,http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0.58214283
http://bias.org/vocab/music/musical_group/member./music/group_membership/role,http://bias.org/vocab/music/performance_role/regular_performances./music/group_membership/group,0.8250389
http://bias.org/vocab/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office,http://bias.org/vocab/government/governmental_jurisdiction/governing_officials./government/government_position_held/office_holder,0.8113208
http://bias.org/vocab/music/genre/parent_genre,http://bias.org/vocab/music/genre/subgenre,0.80924857
http://bias.org/vocab/location/country/administrative_divisions,http://bias.org/vocab/location/location/containedby,0.80050504
http://bias.org/vocab/location/country/administrative_divisions,http://bias.org/vocab/location/administrative_division/country,0.8080808
http://bias.org/vocab/music/instrument/family,http://bias.org/vocab/music/instrument/variation,0.81
http://bias.org/vocab/olympics/olympic_sport/olympic_games_contested,http://bias.org/vocab/user/jg/default_domain/olympic_games/sports,0.73006135
http://bias.org/vocab/olympics/olympic_sport/olympic_games_contested,http://bias.org/vocab/olympics/olympic_games/sports,0.8190184
http://bias.org/vocab/sports/sports_position/players./american_football/football_roster_position/team,http://bias.org/vocab/american_football/football_team/current_roster./sports/sports_team_roster/position,0.80427045
http://bias.org/vocab/sports/sports_position/players./american_football/football_roster_position/team,http://bias.org/vocab/american_football/football_team/current_roster./american_football/football_roster_position/position,0.8256228
http://bias.org/vocab/sports/sports_position/players./american_football/football_roster_position/team,http://bias.org/vocab/sports/sports_team/roster./sports/sports_team_roster/position,0.7953737
http://bias.org/vocab/sports/sports_position/players./american_football/football_roster_position/team,http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,0.8202847
http://bias.org/vocab/sports/sports_position/players./american_football/football_roster_position/team,http://bias.org/vocab/american_football/football_team/historical_roster./sports/sports_team_roster/position,0.60854095
http://bias.org/vocab/sports/sports_position/players./american_football/football_roster_position/team,http://bias.org/vocab/american_football/football_team/historical_roster./american_football/football_historical_roster_position/position_s,0.6405694
http://bias.org/vocab/sports/sports_position/players./american_football/football_roster_position/team,http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,0.61209965
http://bias.org/vocab/tv/special_tv_performance_type/starring_performances./tv/regular_tv_appearance/actor,http://bias.org/vocab/tv/tv_actor/starring_roles./tv/regular_tv_appearance/special_performance_type,0.8
http://bias.org/vocab/location/administrative_division/country,http://bias.org/vocab/location/country/administrative_divisions,0.82901555
http://bias.org/vocab/location/administrative_division/country,http://bias.org/vocab/location/location/contains,0.82901555
http://bias.org/vocab/celebrities/sexual_orientation/celebrities./celebrities/sexual_orientation_phase/celebrity,http://bias.org/vocab/celebrities/celebrity/sexual_orientation./celebrities/sexual_orientation_phase/sexual_orientation,0.7380952
http://bias.org/vocab/royalty/order_of_chivalry/recipients./royalty/chivalric_order_membership/recipient,http://bias.org/vocab/royalty/chivalric_order_member/belongs_to_order./royalty/chivalric_order_membership/order,0.84615386
http://bias.org/vocab/olympics/olympic_games/athletes./olympics/olympic_athlete_affiliation/country,http://bias.org/vocab/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics,0.5826667
http://bias.org/vocab/olympics/olympic_games/athletes./olympics/olympic_athlete_affiliation/country,http://bias.org/vocab/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics,0.824
http://bias.org/vocab/base/popstra/celebrity/breakup./base/popstra/breakup/participant,http://bias.org/vocab/base/popstra/celebrity/dated./base/popstra/dated/participant,0.73202616
http://bias.org/vocab/sports/sports_position/players./sports/sports_team_roster/team,http://bias.org/vocab/sports/sports_team/roster./sports/sports_team_roster/position,0.80485713
http://bias.org/vocab/sports/sports_position/players./sports/sports_team_roster/team,http://bias.org/vocab/soccer/football_team/current_roster./sports/sports_team_roster/position,0.5222857
http://bias.org/vocab/sports/sports_position/players./sports/sports_team_roster/team,http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,0.52685714
http://bias.org/vocab/sports/sports_position/players./sports/sports_team_roster/team,http://bias.org/vocab/sports/sports_team/roster./soccer/football_roster_position/position,0.53885716
http://bias.org/vocab/award/ranked_item/appears_in_ranked_lists./award/ranking/list,http://bias.org/vocab/award/ranked_list/ranked_list_items./award/ranking/item,0.7671642
