relation,option,headEntities,headEntitiesForOption,optionRepresented
http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,http://bias.org/entity/m/0d9qmn,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,http://bias.org/entity/m/0425_d,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,http://bias.org/entity/m/0425j7,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,http://bias.org/entity/m/03fn16,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,http://bias.org/entity/m/0420td,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,http://bias.org/entity/m/01vcnl,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,http://bias.org/entity/m/01_gv,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,http://bias.org/entity/m/019lwb,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,http://bias.org/entity/m/04kd5d,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,http://bias.org/entity/m/05gsd2,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,http://bias.org/entity/m/0lhp1,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,http://bias.org/entity/m/049fbh,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,http://bias.org/entity/m/04kngf,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,http://bias.org/entity/m/049m_l,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,http://bias.org/entity/m/0d_q40,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,http://bias.org/entity/m/05nwfr,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,http://bias.org/entity/m/02mplj,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,http://bias.org/entity/m/035l_9,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,http://bias.org/entity/m/048j1q,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,http://bias.org/entity/m/06xj4w,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,http://bias.org/entity/m/04r7f2,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,http://bias.org/entity/m/080_y,7,4,0.5714286
http://bias.org/vocab/film/film/release_date_s./film/film_regional_release_date/film_release_region,http://bias.org/entity/m/09c7w0,1311,1189,0.9069413
http://bias.org/vocab/film/film_distribution_medium/films_distributed_in_this_medium./film/film_film_distributor_relationship/film,http://bias.org/entity/m/0d90m,6,4,0.6666667
http://bias.org/vocab/film/film_distribution_medium/films_distributed_in_this_medium./film/film_film_distributor_relationship/film,http://bias.org/entity/m/0372j5,6,4,0.6666667
http://bias.org/vocab/film/film_distribution_medium/films_distributed_in_this_medium./film/film_film_distributor_relationship/film,http://bias.org/entity/m/03176f,6,4,0.6666667
http://bias.org/vocab/film/film_distribution_medium/films_distributed_in_this_medium./film/film_film_distributor_relationship/film,http://bias.org/entity/m/01vksx,6,4,0.6666667
http://bias.org/vocab/film/film_distribution_medium/films_distributed_in_this_medium./film/film_film_distributor_relationship/film,http://bias.org/entity/m/01fmys,6,4,0.6666667
http://bias.org/vocab/film/film/other_crew./film/film_crew_gig/film_crew_role,http://bias.org/entity/m/02r96rf,1288,703,0.5458075
http://bias.org/vocab/film/film/other_crew./film/film_crew_gig/film_crew_role,http://bias.org/entity/m/09zzb8,1288,806,0.6257764
http://bias.org/vocab/film/film/other_crew./film/film_crew_gig/film_crew_role,http://bias.org/entity/m/0ch6mp2,1288,802,0.6226708
http://bias.org/vocab/film/film/other_crew./film/film_crew_gig/film_crew_role,http://bias.org/entity/m/09vw2b7,1288,667,0.51785713
http://bias.org/vocab/film/film/other_crew./film/film_crew_gig/film_crew_role,http://bias.org/entity/m/02vxfw_,1288,787,0.61102486
http://bias.org/vocab/sports/sports_team/sport,http://bias.org/entity/m/02vx4,423,270,0.63829786
http://bias.org/vocab/location/administrative_division/second_level_division_of,http://bias.org/entity/m/09c7w0,476,344,0.7226891
http://bias.org/vocab/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country,http://bias.org/entity/m/0d060g,43,37,0.8604651
http://bias.org/vocab/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country,http://bias.org/entity/m/09c7w0,43,35,0.81395346
http://bias.org/vocab/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country,http://bias.org/entity/m/0d0vqn,43,36,0.8372093
http://bias.org/vocab/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country,http://bias.org/entity/m/0h7x,43,26,0.60465115
http://bias.org/vocab/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country,http://bias.org/entity/m/02vzc,43,32,0.74418604
http://bias.org/vocab/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country,http://bias.org/entity/m/05b4w,43,28,0.6511628
http://bias.org/vocab/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country,http://bias.org/entity/m/03rjj,43,32,0.74418604
http://bias.org/vocab/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country,http://bias.org/entity/m/03_3d,43,25,0.5813953
http://bias.org/vocab/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country,http://bias.org/entity/m/07ssc,43,26,0.60465115
http://bias.org/vocab/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country,http://bias.org/entity/m/03gj2,43,22,0.5116279
http://bias.org/vocab/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country,http://bias.org/entity/m/0f8l9c,43,36,0.8372093
http://bias.org/vocab/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country,http://bias.org/entity/m/0chghy,43,25,0.5813953
http://bias.org/vocab/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country,http://bias.org/entity/m/0k6nt,43,22,0.5116279
http://bias.org/vocab/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country,http://bias.org/entity/m/059j2,43,29,0.6744186
http://bias.org/vocab/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country,http://bias.org/entity/m/06mzp,43,32,0.74418604
http://bias.org/vocab/education/educational_institution/students_graduates./education/education/degree,http://bias.org/entity/m/02h4rq6,626,316,0.50479233
http://bias.org/vocab/education/educational_institution/students_graduates./education/education/degree,http://bias.org/entity/m/014mlp,626,328,0.52396166
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/04g61,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/07b_l,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/02j9z,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/03j6c,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/04ztj,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/0d060g,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/05b7q,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/01p1b,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/02jx1,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/06mkj,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/04g7x,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/015fr,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/0345h,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/0b90_r,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/03shp,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/09bcm,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/05tbn,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/081t6,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/07t58,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/026mj,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/06mzp,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/09c7w0,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/05qhw,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/0ctw_b,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/0d05w3,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/03rjj,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/03rk0,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/04hvw,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/019rg5,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/06tgw,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/0fv4v,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/03nfmq,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/0d0vqn,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/04wgh,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/035dk,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/03_3d,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/0x67,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/03s0w,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/016wzw,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/02j62,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/06s_2,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/04rrd,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/04jpl,1,1,1.0
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,http://bias.org/entity/m/03gj2,1,1,1.0
